1278,LOCAL,,$tmp65,,,576,tmp65,1,array
1283,LOCAL,,$matches,,,,matches,5,<empty>
1285,LOCAL,,$contentIndent,,,,contentIndent,6,<empty>
1298,LOCAL,,$markerWithoutWhitespace,,,,markerWithoutWhitespace,7,<empty>
1302,LOCAL,,$tmp66,,,595,tmp66,1,array
1308,LOCAL,,$tmp67,,,598,tmp67,1,array
1318,LOCAL,,$tmp68,,,603,tmp68,1,array
1325,LOCAL,,$listStart,,,,listStart,12,<empty>
1335,LOCAL,,$tmp70,,,624,tmp70,1,array
1339,LOCAL,,$tmp71,,,628,tmp71,14,array
1342,LOCAL,,$tmp72,,,630,tmp72,1,array
1346,LOCAL,,$tmp73,,,632,tmp73,1,array
1356,LOCAL,,$requiredIndent,,,,requiredIndent,1,<empty>
1366,LOCAL,,$matches,,,,matches,2,<empty>
1383,LOCAL,,$tmp75,,,678,tmp75,3,array
1386,LOCAL,,$tmp76,,,680,tmp76,4,array
1389,LOCAL,,$tmp77,,,682,tmp77,5,array
1427,LOCAL,,$li,,,,li,2,<empty>
1436,LOCAL,,$matches,,,,matches,1,<empty>
1439,LOCAL,,$tmp79,,,752,tmp79,2,array
1441,LOCAL,,$tmp80,,,753,tmp80,3,array
1444,LOCAL,,$tmp81,,,755,tmp81,1,array
1455,LOCAL,,$matches,,,,matches,1,<empty>
1464,LOCAL,,$marker,,,,marker,1,<empty>
1473,LOCAL,,$tmp82,,,798,tmp82,1,array
1475,LOCAL,,$tmp83,,,799,tmp83,1,array
1495,LOCAL,,$matches,,,,matches,1,<empty>
1497,LOCAL,,$element,,,,element,2,<empty>
1503,LOCAL,,$tmp84,,,845,tmp84,3,array
1507,LOCAL,,$tmp85,,,847,tmp85,1,array
1522,LOCAL,,$matches,,,,matches,1,<empty>
1524,LOCAL,,$id,,,,id,2,<empty>
1527,LOCAL,,$Data,,,,Data,3,<empty>
1529,LOCAL,,$tmp86,,,879,tmp86,1,array
1540,LOCAL,,$tmp87,,,886,tmp87,1,array
1553,LOCAL,,$alignments,,,,alignments,1,<empty>
1555,LOCAL,,$divider,,,,divider,3,<empty>
1562,LOCAL,,$dividerCells,,,,dividerCells,4,<empty>
1566,LOCAL,,$dividerCell,,,,dividerCell,6,<empty>
1573,LOCAL,,$alignment,,,,alignment,7,<empty>
1582,LOCAL,,$HeaderElements,,,,HeaderElements,8,<empty>
1584,LOCAL,,$header,,,,header,10,<empty>
1591,LOCAL,,$headerCells,,,,headerCells,11,<empty>
1597,LOCAL,,$index,,,,index,13,<empty>
1599,LOCAL,,$headerCell,,,,headerCell,14,<empty>
1605,LOCAL,,$HeaderElement,,,,HeaderElement,15,<empty>
1607,LOCAL,,$tmp93,,,971,tmp93,16,array
1610,LOCAL,,$tmp94,,,973,tmp94,17,array
1621,LOCAL,,$tmp95,,,984,tmp95,18,array
1627,LOCAL,,$tmp96,,,994,tmp96,19,array
1632,LOCAL,,$tmp97,,,997,tmp97,20,array
1636,LOCAL,,$tmp99,,,1003,tmp99,22,array
1639,LOCAL,,$tmp100,,,1007,tmp100,23,array
1643,LOCAL,,$tmp102,,,1012,tmp102,25,array
1654,LOCAL,,$Elements,,,,Elements,1,<empty>
1656,LOCAL,,$row,,,,row,3,<empty>
1664,LOCAL,,$matches,,,,matches,4,<empty>
1666,LOCAL,,$cells,,,,cells,5,<empty>
1671,LOCAL,,$index,,,,index,7,<empty>
1673,LOCAL,,$cell,,,,cell,8,<empty>
1679,LOCAL,,$Element,,,,Element,9,<empty>
1681,LOCAL,,$tmp105,,,1044,tmp105,1,array
1684,LOCAL,,$tmp106,,,1046,tmp106,1,array
1692,LOCAL,,$tmp107,,,1055,tmp107,1,array
1699,LOCAL,,$tmp108,,,1063,tmp108,1,array
1706,LOCAL,,$tmp109,,,1080,tmp109,1,array
1709,LOCAL,,$tmp110,,,1082,tmp110,2,array
1712,LOCAL,,$tmp111,,,1084,tmp111,3,array
1733,LOCAL,,$tmp112,,,1138,tmp112,1,array
1737,LOCAL,,$Elements,,,,Elements,2,<empty>
1744,LOCAL,,$excerpt,,,,excerpt,5,<empty>
1749,LOCAL,,$marker,,,,marker,6,<empty>
1752,LOCAL,,$markerPosition,,,,markerPosition,7,<empty>
1756,LOCAL,,$Excerpt,,,,Excerpt,8,<empty>
1758,LOCAL,,$tmp115,,,1155,tmp115,1,array
1765,LOCAL,,$inlineType,,,,inlineType,11,<empty>
1772,LOCAL,,$Inline,,,,Inline,12,<empty>
1789,LOCAL,,$unmarkedText,,,,unmarkedText,13,<empty>
1793,LOCAL,,$InlineText,,,,InlineText,14,<empty>
1823,LOCAL,,$Element,,,,Element,16,<empty>
1830,LOCAL,,$Inline,,,,Inline,1,<empty>
1832,LOCAL,,$tmp118,,,1241,tmp118,2,array
1840,LOCAL,,$tmp120,,,1248,tmp120,1,array
1842,LOCAL,,$tmp121,,,1249,tmp121,5,array
1845,LOCAL,,$tmp122,,,1250,tmp122,6,array
1848,LOCAL,,$self,,,,self,7,<empty>
1851,LOCAL,,$marker,,,,marker,1,<empty>
1859,LOCAL,,$matches,,,,matches,2,<empty>
1865,LOCAL,,$tmp123,,,1267,tmp123,1,array
1869,LOCAL,,$tmp124,,,1269,tmp124,1,array
1873,LOCAL,,$hostnameLabel,,,,hostnameLabel,1,<empty>
1875,LOCAL,,$commonMarkEmail,,,,commonMarkEmail,2,<empty>
1883,LOCAL,,$matches,,,,matches,3,<empty>
1885,LOCAL,,$url,,,,url,4,<empty>
1891,LOCAL,,$tmp125,,,1294,tmp125,5,array
1895,LOCAL,,$tmp126,,,1296,tmp126,6,array
1900,LOCAL,,$tmp127,,,1299,tmp127,1,array
1905,LOCAL,,$marker,,,,marker,1,<empty>
1914,LOCAL,,$matches,,,,matches,2,<empty>
1916,LOCAL,,$emphasis,,,,emphasis,3,<empty>
1923,LOCAL,,$tmp128,,,1329,tmp128,1,array
1927,LOCAL,,$tmp129,,,1331,tmp129,1,array
1931,LOCAL,,$tmp130,,,1333,tmp130,1,array
1941,LOCAL,,$tmp131,,,1346,tmp131,1,array
1943,LOCAL,,$tmp132,,,1347,tmp132,2,array
1952,LOCAL,,$Link,,,,Link,1,<empty>
1958,LOCAL,,$Inline,,,,Inline,2,<empty>
1960,LOCAL,,$tmp133,,,1369,tmp133,1,array
1964,LOCAL,,$tmp134,,,1371,tmp134,1,array
1967,LOCAL,,$tmp135,,,1373,tmp135,5,array
1977,LOCAL,,$Element,,,,Element,1,<empty>
1979,LOCAL,,$tmp136,,,1390,tmp136,2,array
1982,LOCAL,,$tmp137,,,1392,tmp137,3,array
1987,LOCAL,,$tmp138,,,1397,tmp138,4,array
1991,LOCAL,,$tmp139,,,1398,tmp139,5,array
1994,LOCAL,,$extent,,,,extent,6,<empty>
1996,LOCAL,,$remainder,,,,remainder,7,<empty>
2001,LOCAL,,$matches,,,,matches,8,<empty>
2021,LOCAL,,$definition,,,,definition,9,<empty>
2035,LOCAL,,$Definition,,,,Definition,10,<empty>
2043,LOCAL,,$tmp140,,,1457,tmp140,11,array
2055,LOCAL,,$matches,,,,matches,1,<empty>
2057,LOCAL,,$tmp141,,,1472,tmp141,2,array
2059,LOCAL,,$tmp142,,,1473,tmp142,3,array
2067,LOCAL,,$tmp143,,,1480,tmp143,4,array
2069,LOCAL,,$tmp144,,,1481,tmp144,5,array
2078,LOCAL,,$tmp145,,,1488,tmp145,6,array
2080,LOCAL,,$tmp146,,,1489,tmp146,7,array
2089,LOCAL,,$matches,,,,matches,1,<empty>
2091,LOCAL,,$tmp147,,,1500,tmp147,1,array
2093,LOCAL,,$tmp148,,,1501,tmp148,3,array
2102,LOCAL,,$matches,,,,matches,1,<empty>
2104,LOCAL,,$tmp149,,,1518,tmp149,2,array
2108,LOCAL,,$tmp150,,,1520,tmp150,1,array
2111,LOCAL,,$tmp151,,,1522,tmp151,4,array
2123,LOCAL,,$matches,,,,matches,1,<empty>
2125,LOCAL,,$url,,,,url,2,<empty>
2128,LOCAL,,$Inline,,,,Inline,3,<empty>
2130,LOCAL,,$tmp152,,,1544,tmp152,4,array
2136,LOCAL,,$tmp153,,,1547,tmp153,5,array
2141,LOCAL,,$tmp154,,,1550,tmp154,1,array
2148,LOCAL,,$matches,,,,matches,1,<empty>
2150,LOCAL,,$url,,,,url,2,<empty>
2153,LOCAL,,$tmp155,,,1566,tmp155,1,array
2157,LOCAL,,$tmp156,,,1568,tmp156,1,array
2162,LOCAL,,$tmp157,,,1571,tmp157,5,array
2165,LOCAL,,$Inline,,,,Inline,1,<empty>
2178,LOCAL,,$function,,,,function,2,<empty>
2181,LOCAL,,$argument,,,,argument,3,<empty>
2185,LOCAL,,$destination,,,,destination,4,<empty>
2206,LOCAL,,$tmp159,,,1629,tmp159,1,array
2214,LOCAL,,$tmp160,,,1634,tmp160,1,array
2289,LOCAL,,$hasName,,,,hasName,1,<empty>
2292,LOCAL,,$markup,,,,markup,2,<empty>
2299,LOCAL,,$name,,,,name,4,<empty>
2301,LOCAL,,$value,,,,value,5,<empty>
2309,LOCAL,,$self,,,,self,6,<empty>
2311,LOCAL,,$permitRawHtml,,,,permitRawHtml,7,<empty>
2319,LOCAL,,$allowRawHtmlInSafeMode,,,,allowRawHtmlInSafeMode,8,<empty>
2326,LOCAL,,$hasContent,,,,hasContent,9,<empty>
2354,LOCAL,,$markup,,,,markup,1,<empty>
2356,LOCAL,,$autoBreak,,,,autoBreak,2,<empty>
2364,LOCAL,,$autoBreakNext,,,,autoBreakNext,4,<empty>
2394,LOCAL,,$newElements,,,,newElements,1,<empty>
2400,LOCAL,,$matches,,,,matches,3,<empty>
2402,LOCAL,,$offset,,,,offset,4,<empty>
2405,LOCAL,,$before,,,,before,5,<empty>
2409,LOCAL,,$after,,,,after,6,<empty>
2415,LOCAL,,$tmp166,,,1835,tmp166,7,array
2428,LOCAL,,$tmp168,,,1845,tmp168,9,array
2432,LOCAL,,$markup,,,,markup,1,<empty>
2439,LOCAL,,static $goodAttribute,,,1863,goodAttribute,1,<empty>
2441,LOCAL,,static $safeUrlNameToAtt,,,1864,safeUrlNameToAtt,2,<empty>
2443,LOCAL,,$tmp169,,,1864,tmp169,1,array
2460,LOCAL,,$att,,,,att,5,<empty>
2462,LOCAL,,$val,,,,val,6,<empty>
2471,LOCAL,,$self,,,,self,7,<empty>
2478,LOCAL,,$scheme,,,,scheme,2,<empty>
2487,LOCAL,,$self,,,,self,3,<empty>
2499,LOCAL,,$len,,,,len,1,<empty>
2509,LOCAL,,$self,,,,self,1,<empty>
2511,LOCAL,,$instances,,,,instances,2,<empty>
2518,LOCAL,,$instance,,,,instance,3,<empty>
3008,LOCAL,,$tmp37,,,1952,tmp37,1,array
3362,LOCAL,,$tmp43,,,40,tmp43,1,array
3439,LOCAL,,$tmp45,,,169,tmp45,2,array
3440,LOCAL,,$iter_tmp46,,,172,iter_tmp46,4,<empty>
3441,LOCAL,,$iter_tmp48,,,237,iter_tmp48,15,<empty>
3442,LOCAL,,$iter_tmp49,,,246,iter_tmp49,17,<empty>
3724,LOCAL,,$tmp51,,,329,tmp51,2,array
4231,LOCAL,,$tmp69,,,605,tmp69,1,array
4232,LOCAL,,$tmp74,,,632,tmp74,17,array
4710,LOCAL,,$iter_tmp78,,,733,iter_tmp78,1,<empty>
5029,LOCAL,,$tmp88,,,887,tmp88,1,array
5089,LOCAL,,$tmp89,,,918,tmp89,2,array
5090,LOCAL,,$iter_tmp90,,,927,iter_tmp90,5,<empty>
5091,LOCAL,,$tmp91,,,953,tmp91,9,array
5092,LOCAL,,$iter_tmp92,,,967,iter_tmp92,12,<empty>
5093,LOCAL,,$tmp98,,,999,tmp98,21,array
5094,LOCAL,,$tmp101,,,1009,tmp101,24,array
5397,LOCAL,,$tmp103,,,1029,tmp103,2,array
5398,LOCAL,,$iter_tmp104,,,1040,iter_tmp104,6,<empty>
5607,LOCAL,,$tmp113,,,1140,tmp113,3,array
5608,LOCAL,,$tmp114,,,1143,tmp114,4,array
5609,LOCAL,,$iter_tmp116,,,1157,iter_tmp116,10,<empty>
5610,LOCAL,,$iter_tmp117,,,1224,iter_tmp117,15,<empty>
5805,LOCAL,,$tmp119,,,1243,tmp119,1,array
6774,LOCAL,,$tmp158,,,1597,tmp158,1,array
6933,LOCAL,,$iter_tmp161,,,1671,iter_tmp161,1,<empty>
6960,LOCAL,,$iter_tmp162,,,1681,iter_tmp162,1,<empty>
6987,LOCAL,,$iter_tmp163,,,1709,iter_tmp163,3,<empty>
7149,LOCAL,,$iter_tmp164,,,1779,iter_tmp164,3,<empty>
7240,LOCAL,,$tmp165,,,1827,tmp165,2,array
7241,LOCAL,,$iter_tmp167,,,1837,iter_tmp167,8,<empty>
7313,LOCAL,,$iter_tmp170,,,1882,iter_tmp170,4,<empty>
7398,LOCAL,,$iter_tmp171,,,1902,iter_tmp171,1,<empty>
7477,LOCAL,,$tmp172,,,1945,tmp172,4,static
7502,LOCAL,,$html,,,,html,-1,<empty>
7505,LOCAL,,$security_levels,,,,security_levels,-1,<empty>
7507,LOCAL,,$tmp0,,,21,tmp0,1,array
7512,LOCAL,,$_COOKIE,,,,_COOKIE,-1,<empty>
7516,LOCAL,,$_DVWA,,,,_DVWA,-1,<empty>
7520,LOCAL,,$httponly,,,,httponly,-1,<empty>
7522,LOCAL,,$samesite,,,,samesite,-1,<empty>
7526,LOCAL,,$maxlifetime,,,,maxlifetime,-1,<empty>
7528,LOCAL,,$secure,,,,secure,-1,<empty>
7530,LOCAL,,$domain,,,,domain,-1,<empty>
7532,LOCAL,,$_SERVER,,,,_SERVER,-1,<empty>
7534,LOCAL,,$tmp1,,,47,tmp1,1,array
7549,LOCAL,,$_SESSION,,,,_SESSION,1,<empty>
7555,LOCAL,,$dvwaSession,,,,dvwaSession,1,<empty>
7563,LOCAL,,$dvwaSession,,,,dvwaSession,1,<empty>
7566,LOCAL,,$dvwaSession,,,,dvwaSession,1,<empty>
7570,LOCAL,,$dvwaSession,,,,dvwaSession,1,<empty>
7574,LOCAL,,$returnArray,,,,returnArray,1,<empty>
7576,LOCAL,,$tmp3,,,127,tmp3,2,array
7596,LOCAL,,$dvwaSession,,,,dvwaSession,1,<empty>
7601,LOCAL,,$dvwaSession,,,,dvwaSession,1,<empty>
7603,LOCAL,,$locales,,,,locales,2,<empty>
7605,LOCAL,,$tmp4,,,181,tmp4,3,array
7614,LOCAL,,$dvwaSession,,,,dvwaSession,1,<empty>
7621,LOCAL,,$dvwaSession,,,,dvwaSession,1,<empty>
7626,LOCAL,,$messagesHtml,,,,messagesHtml,1,<empty>
7628,LOCAL,,$message,,,,message,2,<empty>
7633,LOCAL,,$menuBlocks,,,,menuBlocks,1,<empty>
7637,LOCAL,,$tmp8,,,225,tmp8,4,array
7642,LOCAL,,$tmp9,,,226,tmp9,1,array
7647,LOCAL,,$tmp10,,,227,tmp10,1,array
7652,LOCAL,,$tmp11,,,230,tmp11,1,array
7657,LOCAL,,$tmp12,,,231,tmp12,1,array
7663,LOCAL,,$tmp14,,,236,tmp14,10,array
7668,LOCAL,,$tmp15,,,237,tmp15,1,array
7673,LOCAL,,$tmp16,,,238,tmp16,12,array
7678,LOCAL,,$tmp17,,,239,tmp17,1,array
7683,LOCAL,,$tmp18,,,240,tmp18,14,array
7688,LOCAL,,$tmp19,,,241,tmp19,15,array
7693,LOCAL,,$tmp20,,,242,tmp20,16,array
7698,LOCAL,,$tmp21,,,243,tmp21,17,array
7703,LOCAL,,$tmp22,,,244,tmp22,18,array
7708,LOCAL,,$tmp23,,,245,tmp23,1,array
7713,LOCAL,,$tmp24,,,246,tmp24,1,array
7718,LOCAL,,$tmp25,,,247,tmp25,21,array
7723,LOCAL,,$tmp26,,,248,tmp26,22,array
7728,LOCAL,,$tmp27,,,249,tmp27,1,array
7733,LOCAL,,$tmp28,,,251,tmp28,24,array
7738,LOCAL,,$tmp29,,,253,tmp29,25,array
7744,LOCAL,,$tmp31,,,258,tmp31,27,array
7749,LOCAL,,$tmp32,,,259,tmp32,28,array
7754,LOCAL,,$tmp33,,,261,tmp33,29,array
7760,LOCAL,,$tmp35,,,265,tmp35,1,array
7764,LOCAL,,$menuHtml,,,,menuHtml,32,<empty>
7767,LOCAL,,$menuBlock,,,,menuBlock,34,<empty>
7771,LOCAL,,$menuBlockHtml,,,,menuBlockHtml,35,<empty>
7774,LOCAL,,$menuItem,,,,menuItem,37,<empty>
7778,LOCAL,,$selectedClass,,,,selectedClass,38,<empty>
7783,LOCAL,,$fixedUrl,,,,fixedUrl,39,<empty>
7792,LOCAL,,$securityLevelHtml,,,,securityLevelHtml,40,<empty>
7798,LOCAL,,$userInfoHtml,,,,userInfoHtml,41,<empty>
7802,LOCAL,,$localeHtml,,,,localeHtml,42,<empty>
7804,LOCAL,,$sqliDbHtml,,,,sqliDbHtml,43,<empty>
7806,LOCAL,,$messagesHtml,,,,messagesHtml,44,<empty>
7811,LOCAL,,$systemInfoHtml,,,,systemInfoHtml,45,<empty>
7844,LOCAL,,$security,,,,security,1,<empty>
7846,LOCAL,,$locale,,,,locale,2,<empty>
7852,LOCAL,,$security,,,,security,1,<empty>
7857,LOCAL,,$DBMS,,,,DBMS,-1,<empty>
7861,LOCAL,,$DBMS_errorFunc,,,,DBMS_errorFunc,-1,<empty>
7871,LOCAL,,$db,,,,db,1,<empty>
7873,LOCAL,,$sqlite_db_connection,,,,sqlite_db_connection,2,<empty>
7876,LOCAL,,$GLOBALS,,,,GLOBALS,3,<empty>
7891,LOCAL,,$PDO,,,,PDO,5,<empty>
7900,LOCAL,,$location,,,,location,6,<empty>
7908,LOCAL,,$query,,,,query,1,<empty>
7910,LOCAL,,$result,,,,result,2,<empty>
7912,LOCAL,,$GLOBALS,,,,GLOBALS,3,<empty>
7915,LOCAL,,$guestbook,,,,guestbook,4,<empty>
7917,LOCAL,,$row,,,,row,5,<empty>
7920,LOCAL,,$name,,,,name,6,<empty>
7923,LOCAL,,$comment,,,,comment,7,<empty>
7944,LOCAL,,$_SESSION,,,,_SESSION,1,<empty>
7947,LOCAL,,$_SESSION,,,,_SESSION,1,<empty>
7949,LOCAL,,$_SESSION,,,,_SESSION,1,<empty>
7951,LOCAL,,$PHPUploadPath,,,,PHPUploadPath,-1,<empty>
7953,LOCAL,,$PHPCONFIGPath,,,,PHPCONFIGPath,-1,<empty>
7955,LOCAL,,$phpDisplayErrors,,,,phpDisplayErrors,-1,<empty>
7957,LOCAL,,$phpSafeMode,,,,phpSafeMode,-1,<empty>
7959,LOCAL,,$phpMagicQuotes,,,,phpMagicQuotes,-1,<empty>
7961,LOCAL,,$phpURLInclude,,,,phpURLInclude,-1,<empty>
7963,LOCAL,,$phpURLFopen,,,,phpURLFopen,-1,<empty>
7965,LOCAL,,$phpGD,,,,phpGD,-1,<empty>
7967,LOCAL,,$phpMySQL,,,,phpMySQL,-1,<empty>
7969,LOCAL,,$phpPDO,,,,phpPDO,-1,<empty>
7971,LOCAL,,$DVWARecaptcha,,,,DVWARecaptcha,-1,<empty>
7976,LOCAL,,$DVWAUploadsWrite,,,,DVWAUploadsWrite,-1,<empty>
7980,LOCAL,,$bakWritable,,,,bakWritable,-1,<empty>
7984,LOCAL,,$DVWAOS,,,,DVWAOS,-1,<empty>
7986,LOCAL,,$SERVER_NAME,,,,SERVER_NAME,-1,<empty>
7989,LOCAL,,$MYSQL_USER,,,,MYSQL_USER,-1,<empty>
7992,LOCAL,,$MYSQL_PASS,,,,MYSQL_PASS,-1,<empty>
7995,LOCAL,,$MYSQL_DB,,,,MYSQL_DB,-1,<empty>
7998,LOCAL,,$MYSQL_SERVER,,,,MYSQL_SERVER,-1,<empty>
8001,LOCAL,,$MYSQL_PORT,,,,MYSQL_PORT,-1,<empty>
8161,LOCAL,,$tmp2,,,78,tmp2,1,array
8373,LOCAL,,$tmp5,,,194,tmp5,2,array
8433,LOCAL,,$tmp6,,,221,tmp6,2,array
8434,LOCAL,,$tmp7,,,223,tmp7,3,array
8435,LOCAL,,$tmp13,,,235,tmp13,9,array
8436,LOCAL,,$tmp30,,,256,tmp30,1,array
8437,LOCAL,,$tmp34,,,264,tmp34,30,array
8438,LOCAL,,$iter_tmp36,,,270,iter_tmp36,33,<empty>
8439,LOCAL,,$iter_tmp37,,,272,iter_tmp37,36,<empty>
9271,LOCAL,,$tmp38,,,521,tmp38,1,PDO
9272,LOCAL,,$tmp39,,,537,tmp39,1,SQLite3
9748,LOCAL,,$url,,,,url,1,<empty>
9750,LOCAL,,$dat,,,,dat,2,<empty>
9752,LOCAL,,$tmp0,,,13,tmp0,3,array
9760,LOCAL,,$_SERVER,,,,_SERVER,4,<empty>
9762,LOCAL,,$opt,,,,opt,5,<empty>
9764,LOCAL,,$tmp1,,,19,tmp1,6,array
9766,LOCAL,,$tmp2,,,20,tmp2,1,array
9771,LOCAL,,$context,,,,context,8,<empty>
9774,LOCAL,,$result,,,,result,9,<empty>
9858,LOCAL,,$line3,,,,line3,-1,<empty>
9862,LOCAL,,$line4,,,,line4,-1,<empty>
9908,LOCAL,,$tmp0,,,6,tmp0,1,array
9910,LOCAL,,$page,,,,page,-1,<empty>
9990,LOCAL,,$page,,,,page,-1,<empty>
9996,LOCAL,,$docs,,,,docs,-1,<empty>
9998,LOCAL,,$tmp1,,,13,tmp1,1,array
10000,LOCAL,,$tmp2,,,14,tmp2,1,array
10005,LOCAL,,$tmp3,,,15,tmp3,1,array
10010,LOCAL,,$tmp4,,,16,tmp4,1,array
10015,LOCAL,,$tmp5,,,17,tmp5,1,array
