9318,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,518,2
9350,FIELD_IDENTIFIER,2,,ATTR_ERRMODE,ATTR_ERRMODE,,522,2
9352,FIELD_IDENTIFIER,2,,ERRMODE_EXCEPTION,ERRMODE_EXCEPTION,,522,2
9355,FIELD_IDENTIFIER,2,,ATTR_EMULATE_PREPARES,ATTR_EMULATE_PREPARES,,523,2
9358,FIELD_IDENTIFIER,2,,false,false,,523,2
9378,FIELD_IDENTIFIER,2,,SQLITE,SQLITE,,535,2
9385,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,536,2
9400,FIELD_IDENTIFIER,2,,true,true,,538,2
9467,FIELD_IDENTIFIER,2,,true,true,,581,2
9518,FIELD_IDENTIFIER,2,,DIRECTORY_SEPARATOR,DIRECTORY_SEPARATOR,,608,2
9521,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,608,2
9525,FIELD_IDENTIFIER,2,,DIRECTORY_SEPARATOR,DIRECTORY_SEPARATOR,,608,2
9529,FIELD_IDENTIFIER,2,,DIRECTORY_SEPARATOR,DIRECTORY_SEPARATOR,,608,2
9538,FIELD_IDENTIFIER,2,,DIRECTORY_SEPARATOR,DIRECTORY_SEPARATOR,,609,2
9541,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,609,2
9688,FIELD_IDENTIFIER,2,,PHP_OS,PHP_OS,,625,2
9837,FIELD_IDENTIFIER,2,,false,false,,28,2
9841,FIELD_IDENTIFIER,2,,success,success,,30,2
9846,FIELD_IDENTIFIER,2,,null,null,,33,2
9928,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,4,2
10073,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,4,2
10079,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,5,2
10195,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,26,2
10334,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,4,2
10382,FIELD_IDENTIFIER,2,,E_USER_ERROR,E_USER_ERROR,,22,2
10407,FIELD_IDENTIFIER,2,,E_USER_ERROR,E_USER_ERROR,,26,2
10434,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,36,2
10463,FIELD_IDENTIFIER,2,,false,false,,40,2
10480,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,44,2
10509,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,71,2
10513,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,83,2
10521,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,123,2
10539,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,4,2
10570,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,4,2
10648,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,4,2
10784,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,54,2
10871,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,4,2
10920,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,23,2
10964,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,48,2
10974,FIELD_IDENTIFIER,2,,DIRECTORY_SEPARATOR,DIRECTORY_SEPARATOR,,51,2
10978,FIELD_IDENTIFIER,2,,DIRECTORY_SEPARATOR,DIRECTORY_SEPARATOR,,51,2
11062,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,3,2
11154,FIELD_IDENTIFIER,2,,first_name,first_name,,46,2
11157,FIELD_IDENTIFIER,2,,surname,surname,,46,2
11160,FIELD_IDENTIFIER,2,,id,id,,46,2
11183,FIELD_IDENTIFIER,2,,false,false,,47,2
11250,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,3,2
11397,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,4,2
11460,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,33,2
11588,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,4,2
11651,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,33,2
11792,FIELD_IDENTIFIER,2,,E_USER_ERROR,E_USER_ERROR,,10,2
11817,FIELD_IDENTIFIER,2,,E_USER_ERROR,E_USER_ERROR,,15,2
11848,FIELD_IDENTIFIER,2,,false,false,,20,2
11884,FIELD_IDENTIFIER,2,,false,false,,37,2
12048,FIELD_IDENTIFIER,2,,E_USER_ERROR,E_USER_ERROR,,10,2
12073,FIELD_IDENTIFIER,2,,E_USER_ERROR,E_USER_ERROR,,15,2
12085,FIELD_IDENTIFIER,2,,false,false,,21,2
12092,FIELD_IDENTIFIER,2,,PARAM_STR,PARAM_STR,,25,2
12121,FIELD_IDENTIFIER,2,,true,true,,47,2
12128,FIELD_IDENTIFIER,2,,PARAM_STR,PARAM_STR,,54,2
12132,FIELD_IDENTIFIER,2,,PARAM_STR,PARAM_STR,,55,2
12144,FIELD_IDENTIFIER,2,,false,false,,60,2
12179,FIELD_IDENTIFIER,2,,PARAM_STR,PARAM_STR,,78,2
12196,FIELD_IDENTIFIER,2,,PARAM_STR,PARAM_STR,,89,2
12204,FIELD_IDENTIFIER,2,,PARAM_STR,PARAM_STR,,95,2
12292,FIELD_IDENTIFIER,2,,false,false,,13,2
12324,FIELD_IDENTIFIER,2,,false,false,,29,2
12406,FIELD_IDENTIFIER,2,,E_USER_ERROR,E_USER_ERROR,,6,2
12429,FIELD_IDENTIFIER,2,,E_USER_ERROR,E_USER_ERROR,,10,2
12460,FIELD_IDENTIFIER,2,,false,false,,15,2
12494,FIELD_IDENTIFIER,2,,false,false,,32,2
12569,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,4,2
12575,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,5,2
12633,FIELD_IDENTIFIER,2,,false,false,,33,2
12638,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,34,2
12662,FIELD_IDENTIFIER,2,,DIRECTORY_SEPARATOR,DIRECTORY_SEPARATOR,,39,2
12665,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,39,2
12669,FIELD_IDENTIFIER,2,,DIRECTORY_SEPARATOR,DIRECTORY_SEPARATOR,,39,2
12680,FIELD_IDENTIFIER,2,,true,true,,41,2
12819,FIELD_IDENTIFIER,2,,true,true,,5,2
12864,FIELD_IDENTIFIER,2,,E_USER_ERROR,E_USER_ERROR,,26,2
12898,FIELD_IDENTIFIER,2,,false,false,,31,2
12908,FIELD_IDENTIFIER,2,,false,false,,39,2
12915,FIELD_IDENTIFIER,2,,false,false,,45,2
12925,FIELD_IDENTIFIER,2,,false,false,,49,2
13025,FIELD_IDENTIFIER,2,,true,true,,8,2
13048,FIELD_IDENTIFIER,2,,E_USER_ERROR,E_USER_ERROR,,13,2
13075,FIELD_IDENTIFIER,2,,E_USER_ERROR,E_USER_ERROR,,18,2
13102,FIELD_IDENTIFIER,2,,E_USER_ERROR,E_USER_ERROR,,23,2
13121,FIELD_IDENTIFIER,2,,false,false,,36,2
13130,FIELD_IDENTIFIER,2,,PARAM_STR,PARAM_STR,,41,2
13134,FIELD_IDENTIFIER,2,,PARAM_STR,PARAM_STR,,42,2
13149,FIELD_IDENTIFIER,2,,PARAM_STR,PARAM_STR,,49,2
13154,FIELD_IDENTIFIER,2,,PARAM_STR,PARAM_STR,,50,2
13164,FIELD_IDENTIFIER,2,,false,false,,59,2
13246,FIELD_IDENTIFIER,2,,true,true,,5,2
13267,FIELD_IDENTIFIER,2,,false,false,,21,2
13284,FIELD_IDENTIFIER,2,,false,false,,40,2
13298,FIELD_IDENTIFIER,2,,true,true,,47,2
13325,FIELD_IDENTIFIER,2,,E_USER_ERROR,E_USER_ERROR,,56,2
13359,FIELD_IDENTIFIER,2,,false,false,,61,2
13369,FIELD_IDENTIFIER,2,,false,false,,69,2
13378,FIELD_IDENTIFIER,2,,false,false,,72,2
13462,FIELD_IDENTIFIER,2,,true,true,,5,2
13483,FIELD_IDENTIFIER,2,,false,false,,21,2
13500,FIELD_IDENTIFIER,2,,false,false,,41,2
13514,FIELD_IDENTIFIER,2,,true,true,,48,2
13531,FIELD_IDENTIFIER,2,,false,false,,57,2
13553,FIELD_IDENTIFIER,2,,E_USER_ERROR,E_USER_ERROR,,64,2
13587,FIELD_IDENTIFIER,2,,false,false,,69,2
13597,FIELD_IDENTIFIER,2,,false,false,,77,2
13606,FIELD_IDENTIFIER,2,,false,false,,80,2
13665,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,4,2
13728,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,39,2
13797,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,15,2
14028,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,4,2
14087,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,32,2
14096,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,38,2
14228,FIELD_IDENTIFIER,2,,false,false,,3,2
14253,FIELD_IDENTIFIER,2,,true,true,,8,2
14281,FIELD_IDENTIFIER,2,,true,true,,17,2
14308,FIELD_IDENTIFIER,2,,true,true,,27,2
14470,FIELD_IDENTIFIER,2,,E_USER_ERROR,E_USER_ERROR,,14,2
14482,FIELD_IDENTIFIER,2,,PARAM_STR,PARAM_STR,,19,2
14486,FIELD_IDENTIFIER,2,,PARAM_STR,PARAM_STR,,20,2
14514,FIELD_IDENTIFIER,2,,E_USER_ERROR,E_USER_ERROR,,27,2
14525,FIELD_IDENTIFIER,2,,PARAM_STR,PARAM_STR,,32,2
14530,FIELD_IDENTIFIER,2,,PARAM_STR,PARAM_STR,,33,2
14610,FIELD_IDENTIFIER,2,,E_USER_ERROR,E_USER_ERROR,,11,2
14644,FIELD_IDENTIFIER,2,,false,false,,16,2
14659,FIELD_IDENTIFIER,2,,false,false,,26,2
14719,FIELD_IDENTIFIER,2,,false,false,,5,2
14747,FIELD_IDENTIFIER,2,,E_USER_ERROR,E_USER_ERROR,,13,2
14781,FIELD_IDENTIFIER,2,,false,false,,18,2
14799,FIELD_IDENTIFIER,2,,false,false,,33,2
14860,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,4,2
14947,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,40,2
15007,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,4,2
15066,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,32,2
15743,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,4,2
15802,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,32,2
16019,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,4,2
16177,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,105,2
16219,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,2,2
16252,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,2,2
16304,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,4,2
16419,FIELD_IDENTIFIER,2,,false,false,,4,2
16532,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,4,2
16774,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,4,2
16837,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,34,2
16965,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,4,2
17124,FIELD_IDENTIFIER,2,,false,false,,23,2
17265,FIELD_IDENTIFIER,2,,PARAM_INT,PARAM_INT,,17,2
17296,FIELD_IDENTIFIER,2,,SQLITE3_INTEGER,SQLITE3_INTEGER,,35,2
17304,FIELD_IDENTIFIER,2,,false,false,,38,2
17429,FIELD_IDENTIFIER,2,,false,false,,11,2
17679,FIELD_IDENTIFIER,2,,false,false,,55,2
17766,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,4,2
17906,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,4,2
17969,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,34,2
17980,FIELD_IDENTIFIER,2,,true,true,,38,2
17990,FIELD_IDENTIFIER,2,,true,true,,42,2
18046,FIELD_IDENTIFIER,2,,false,false,,64,2
18181,FIELD_IDENTIFIER,2,,false,false,,6,2
18198,FIELD_IDENTIFIER,2,,false,false,,14,2
18203,FIELD_IDENTIFIER,2,,false,false,,15,2
18215,FIELD_IDENTIFIER,2,,false,false,,20,2
18224,FIELD_IDENTIFIER,2,,false,false,,24,2
18242,FIELD_IDENTIFIER,2,,false,false,,33,2
18247,FIELD_IDENTIFIER,2,,false,false,,35,2
18348,FIELD_IDENTIFIER,2,,false,false,,6,2
18368,FIELD_IDENTIFIER,2,,PARAM_INT,PARAM_INT,,18,2
18382,FIELD_IDENTIFIER,2,,SQLITE3_INTEGER,SQLITE3_INTEGER,,27,2
18390,FIELD_IDENTIFIER,2,,false,false,,30,2
18482,FIELD_IDENTIFIER,2,,false,false,,6,2
18499,FIELD_IDENTIFIER,2,,false,false,,14,2
18504,FIELD_IDENTIFIER,2,,false,false,,15,2
18516,FIELD_IDENTIFIER,2,,false,false,,19,2
18525,FIELD_IDENTIFIER,2,,false,false,,22,2
18543,FIELD_IDENTIFIER,2,,false,false,,31,2
18548,FIELD_IDENTIFIER,2,,false,false,,33,2
18623,FIELD_IDENTIFIER,2,,false,false,,6,2
18646,FIELD_IDENTIFIER,2,,E_USER_ERROR,E_USER_ERROR,,10,2
18660,FIELD_IDENTIFIER,2,,false,false,,16,2
18665,FIELD_IDENTIFIER,2,,false,false,,17,2
18677,FIELD_IDENTIFIER,2,,false,false,,21,2
18695,FIELD_IDENTIFIER,2,,false,false,,33,2
18700,FIELD_IDENTIFIER,2,,false,false,,35,2
18777,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,4,2
18836,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,32,2
18939,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,5,2
19110,FIELD_IDENTIFIER,2,,DVWA_WEB_PAGE_TO_ROOT,DVWA_WEB_PAGE_TO_ROOT,,16,2
19134,FIELD_IDENTIFIER,2,,DIRECTORY_SEPARATOR,DIRECTORY_SEPARATOR,,20,2
