47,CALL,2,,"""\r\n<div class=""body_padded"">\r\n\t<h2>About</h2>\r\n\t<p>Damn Vulnerable Web Application (DVWA) is a PHP/MySQL web application that is damn vulnerable. Its main goals are to be an aid for security professionals to test their skills and tools in a legal environment, help web developers better understand the processes of securing web applications and aid teachers/students to teach/learn web application security in a class room environment</p>\r\n\t<p>Pre-August 2020, All material is copyright 2008-2015 RandomStorm & Ryan Dewhurst.</p>\r\n\t<p>Ongoing, All material is copyright Robin Wood and probably Ryan Dewhurst.</p>\r\n\r\n\t<h2>Links</h2>\r\n\t<ul>\r\n\t\t<li>Project Home: "" . dvwaExternalLinkUrlGet(""https://github.com/digininja/DVWA"") . ""</li>\r\n\t\t<li>Bug Tracker: "" . dvwaExternalLinkUrlGet(""https://github.com/digininja/DVWA/issues"") . ""</li>\r\n\t\t<li>Wiki: "" . dvwaExternalLinkUrlGet(""https://github.com/digininja/DVWA/wiki"") . ""</li>\r\n\t</ul>\r\n\r\n\t<h2>Credits</h2>\r\n\t<ul>\r\n\t\t<li>Brooks Garrett: "" . dvwaExternalLinkUrlGet(""http://brooksgarrett.com/"",""www.brooksgarrett.com"") . ""</li>\r\n\t\t<li>Craig</li>\r\n\t\t<li>g0tmi1k: "" . dvwaExternalLinkUrlGet(""https://blog.g0tmi1k.com/"",""g0tmi1k.com"") . ""</li>\r\n\t\t<li>Jamesr: "" . dvwaExternalLinkUrlGet(""https://www.creativenucleus.com/"",""www.creativenucleus.com"") . ""</li>\r\n\t\t<li>Jason Jones</li>\r\n\t\t<li>RandomStorm</li>\r\n\t\t<li>Ryan Dewhurst: "" . dvwaExternalLinkUrlGet(""https://wpscan.com/"",""wpscan.com"") . ""</li>\r\n\t\t<li>Shinkurt: "" . dvwaExternalLinkUrlGet(""http://www.paulosyibelo.com/"",""www.paulosyibelo.com"") . ""</li>\r\n\t\t<li>Tedi Heriyanto: "" . dvwaExternalLinkUrlGet(""http://tedi.heriyanto.net/"",""tedi.heriyanto.net"") . ""</li>\r\n\t\t<li>Tom Mackenzie</li>\r\n\t\t<li>Robin Wood: "" . dvwaExternalLinkUrlGet(""https://digi.ninja/"",""digi.ninja"") . ""</li>\r\n\t\t<li>Zhengyang Song: "" . dvwaExternalLinkUrlGet(""https://github.com/songzy12/"",""songzy12"") . ""</li>\r\n\t</ul>\r\n\r\n\t<h2>License</h2>\r\n\t<p>Damn Vulnerable Web Application (DVWA) is free software: you can redistribute it and/or modify\r\n\tit under the terms of the GNU General Public License as published by\r\n\tthe Free Software Foundation, either version 3 of the License, or\r\n\t(at your option) any later version.</p>\r\n\r\n\t<h2>Development</h2>\r\n\t<p>Everyone is welcome to contribute and help make DVWA as successful as it can be. All contributors can have their name and link (if they wish) placed in the credits section. To contribute pick an Issue from the Project Home to work on or submit a patch to the Issues list.</p>\r\n</div>\n""",,STATIC_DISPATCH,,12,<operator>.concat,<operator>.concat,2,,<empty>
48,CALL,1,,"""\r\n<div class=""body_padded"">\r\n\t<h2>About</h2>\r\n\t<p>Damn Vulnerable Web Application (DVWA) is a PHP/MySQL web application that is damn vulnerable. Its main goals are to be an aid for security professionals to test their skills and tools in a legal environment, help web developers better understand the processes of securing web applications and aid teachers/students to teach/learn web application security in a class room environment</p>\r\n\t<p>Pre-August 2020, All material is copyright 2008-2015 RandomStorm & Ryan Dewhurst.</p>\r\n\t<p>Ongoing, All material is copyright Robin Wood and probably Ryan Dewhurst.</p>\r\n\r\n\t<h2>Links</h2>\r\n\t<ul>\r\n\t\t<li>Project Home: "" . dvwaExternalLinkUrlGet(""https://github.com/digininja/DVWA"") . ""</li>\r\n\t\t<li>Bug Tracker: "" . dvwaExternalLinkUrlGet(""https://github.com/digininja/DVWA/issues"") . ""</li>\r\n\t\t<li>Wiki: "" . dvwaExternalLinkUrlGet(""https://github.com/digininja/DVWA/wiki"") . ""</li>\r\n\t</ul>\r\n\r\n\t<h2>Credits</h2>\r\n\t<ul>\r\n\t\t<li>Brooks Garrett: "" . dvwaExternalLinkUrlGet(""http://brooksgarrett.com/"",""www.brooksgarrett.com"") . ""</li>\r\n\t\t<li>Craig</li>\r\n\t\t<li>g0tmi1k: "" . dvwaExternalLinkUrlGet(""https://blog.g0tmi1k.com/"",""g0tmi1k.com"") . ""</li>\r\n\t\t<li>Jamesr: "" . dvwaExternalLinkUrlGet(""https://www.creativenucleus.com/"",""www.creativenucleus.com"") . ""</li>\r\n\t\t<li>Jason Jones</li>\r\n\t\t<li>RandomStorm</li>\r\n\t\t<li>Ryan Dewhurst: "" . dvwaExternalLinkUrlGet(""https://wpscan.com/"",""wpscan.com"") . ""</li>\r\n\t\t<li>Shinkurt: "" . dvwaExternalLinkUrlGet(""http://www.paulosyibelo.com/"",""www.paulosyibelo.com"") . ""</li>\r\n\t\t<li>Tedi Heriyanto: "" . dvwaExternalLinkUrlGet(""http://tedi.heriyanto.net/"",""tedi.heriyanto.net"") . ""</li>\r\n\t\t<li>Tom Mackenzie</li>\r\n\t\t<li>Robin Wood: "" . dvwaExternalLinkUrlGet(""https://digi.ninja/"",""digi.ninja"") . ""</li>\r\n\t\t<li>Zhengyang Song: "" . dvwaExternalLinkUrlGet(""https://github.com/songzy12/"",""songzy12"")",,STATIC_DISPATCH,,12,<operator>.concat,<operator>.concat,1,,<empty>
49,CALL,1,,"""\r\n<div class=""body_padded"">\r\n\t<h2>About</h2>\r\n\t<p>Damn Vulnerable Web Application (DVWA) is a PHP/MySQL web application that is damn vulnerable. Its main goals are to be an aid for security professionals to test their skills and tools in a legal environment, help web developers better understand the processes of securing web applications and aid teachers/students to teach/learn web application security in a class room environment</p>\r\n\t<p>Pre-August 2020, All material is copyright 2008-2015 RandomStorm & Ryan Dewhurst.</p>\r\n\t<p>Ongoing, All material is copyright Robin Wood and probably Ryan Dewhurst.</p>\r\n\r\n\t<h2>Links</h2>\r\n\t<ul>\r\n\t\t<li>Project Home: "" . dvwaExternalLinkUrlGet(""https://github.com/digininja/DVWA"") . ""</li>\r\n\t\t<li>Bug Tracker: "" . dvwaExternalLinkUrlGet(""https://github.com/digininja/DVWA/issues"") . ""</li>\r\n\t\t<li>Wiki: "" . dvwaExternalLinkUrlGet(""https://github.com/digininja/DVWA/wiki"") . ""</li>\r\n\t</ul>\r\n\r\n\t<h2>Credits</h2>\r\n\t<ul>\r\n\t\t<li>Brooks Garrett: "" . dvwaExternalLinkUrlGet(""http://brooksgarrett.com/"",""www.brooksgarrett.com"") . ""</li>\r\n\t\t<li>Craig</li>\r\n\t\t<li>g0tmi1k: "" . dvwaExternalLinkUrlGet(""https://blog.g0tmi1k.com/"",""g0tmi1k.com"") . ""</li>\r\n\t\t<li>Jamesr: "" . dvwaExternalLinkUrlGet(""https://www.creativenucleus.com/"",""www.creativenucleus.com"") . ""</li>\r\n\t\t<li>Jason Jones</li>\r\n\t\t<li>RandomStorm</li>\r\n\t\t<li>Ryan Dewhurst: "" . dvwaExternalLinkUrlGet(""https://wpscan.com/"",""wpscan.com"") . ""</li>\r\n\t\t<li>Shinkurt: "" . dvwaExternalLinkUrlGet(""http://www.paulosyibelo.com/"",""www.paulosyibelo.com"") . ""</li>\r\n\t\t<li>Tedi Heriyanto: "" . dvwaExternalLinkUrlGet(""http://tedi.heriyanto.net/"",""tedi.heriyanto.net"") . ""</li>\r\n\t\t<li>Tom Mackenzie</li>\r\n\t\t<li>Robin Wood: "" . dvwaExternalLinkUrlGet(""https://digi.ninja/"",""digi.ninja"") . ""</li>\r\n\t\t<li>Zhengyang Song: """,,STATIC_DISPATCH,,12,<operator>.concat,<operator>.concat,1,,<empty>
50,CALL,1,,"""\r\n<div class=""body_padded"">\r\n\t<h2>About</h2>\r\n\t<p>Damn Vulnerable Web Application (DVWA) is a PHP/MySQL web application that is damn vulnerable. Its main goals are to be an aid for security professionals to test their skills and tools in a legal environment, help web developers better understand the processes of securing web applications and aid teachers/students to teach/learn web application security in a class room environment</p>\r\n\t<p>Pre-August 2020, All material is copyright 2008-2015 RandomStorm & Ryan Dewhurst.</p>\r\n\t<p>Ongoing, All material is copyright Robin Wood and probably Ryan Dewhurst.</p>\r\n\r\n\t<h2>Links</h2>\r\n\t<ul>\r\n\t\t<li>Project Home: "" . dvwaExternalLinkUrlGet(""https://github.com/digininja/DVWA"") . ""</li>\r\n\t\t<li>Bug Tracker: "" . dvwaExternalLinkUrlGet(""https://github.com/digininja/DVWA/issues"") . ""</li>\r\n\t\t<li>Wiki: "" . dvwaExternalLinkUrlGet(""https://github.com/digininja/DVWA/wiki"") . ""</li>\r\n\t</ul>\r\n\r\n\t<h2>Credits</h2>\r\n\t<ul>\r\n\t\t<li>Brooks Garrett: "" . dvwaExternalLinkUrlGet(""http://brooksgarrett.com/"",""www.brooksgarrett.com"") . ""</li>\r\n\t\t<li>Craig</li>\r\n\t\t<li>g0tmi1k: "" . dvwaExternalLinkUrlGet(""https://blog.g0tmi1k.com/"",""g0tmi1k.com"") . ""</li>\r\n\t\t<li>Jamesr: "" . dvwaExternalLinkUrlGet(""https://www.creativenucleus.com/"",""www.creativenucleus.com"") . ""</li>\r\n\t\t<li>Jason Jones</li>\r\n\t\t<li>RandomStorm</li>\r\n\t\t<li>Ryan Dewhurst: "" . dvwaExternalLinkUrlGet(""https://wpscan.com/"",""wpscan.com"") . ""</li>\r\n\t\t<li>Shinkurt: "" . dvwaExternalLinkUrlGet(""http://www.paulosyibelo.com/"",""www.paulosyibelo.com"") . ""</li>\r\n\t\t<li>Tedi Heriyanto: "" . dvwaExternalLinkUrlGet(""http://tedi.heriyanto.net/"",""tedi.heriyanto.net"") . ""</li>\r\n\t\t<li>Tom Mackenzie</li>\r\n\t\t<li>Robin Wood: "" . dvwaExternalLinkUrlGet(""https://digi.ninja/"",""digi.ninja"")",,STATIC_DISPATCH,,12,<operator>.concat,<operator>.concat,1,,<empty>
51,CALL,1,,"""\r\n<div class=""body_padded"">\r\n\t<h2>About</h2>\r\n\t<p>Damn Vulnerable Web Application (DVWA) is a PHP/MySQL web application that is damn vulnerable. Its main goals are to be an aid for security professionals to test their skills and tools in a legal environment, help web developers better understand the processes of securing web applications and aid teachers/students to teach/learn web application security in a class room environment</p>\r\n\t<p>Pre-August 2020, All material is copyright 2008-2015 RandomStorm & Ryan Dewhurst.</p>\r\n\t<p>Ongoing, All material is copyright Robin Wood and probably Ryan Dewhurst.</p>\r\n\r\n\t<h2>Links</h2>\r\n\t<ul>\r\n\t\t<li>Project Home: "" . dvwaExternalLinkUrlGet(""https://github.com/digininja/DVWA"") . ""</li>\r\n\t\t<li>Bug Tracker: "" . dvwaExternalLinkUrlGet(""https://github.com/digininja/DVWA/issues"") . ""</li>\r\n\t\t<li>Wiki: "" . dvwaExternalLinkUrlGet(""https://github.com/digininja/DVWA/wiki"") . ""</li>\r\n\t</ul>\r\n\r\n\t<h2>Credits</h2>\r\n\t<ul>\r\n\t\t<li>Brooks Garrett: "" . dvwaExternalLinkUrlGet(""http://brooksgarrett.com/"",""www.brooksgarrett.com"") . ""</li>\r\n\t\t<li>Craig</li>\r\n\t\t<li>g0tmi1k: "" . dvwaExternalLinkUrlGet(""https://blog.g0tmi1k.com/"",""g0tmi1k.com"") . ""</li>\r\n\t\t<li>Jamesr: "" . dvwaExternalLinkUrlGet(""https://www.creativenucleus.com/"",""www.creativenucleus.com"") . ""</li>\r\n\t\t<li>Jason Jones</li>\r\n\t\t<li>RandomStorm</li>\r\n\t\t<li>Ryan Dewhurst: "" . dvwaExternalLinkUrlGet(""https://wpscan.com/"",""wpscan.com"") . ""</li>\r\n\t\t<li>Shinkurt: "" . dvwaExternalLinkUrlGet(""http://www.paulosyibelo.com/"",""www.paulosyibelo.com"") . ""</li>\r\n\t\t<li>Tedi Heriyanto: "" . dvwaExternalLinkUrlGet(""http://tedi.heriyanto.net/"",""tedi.heriyanto.net"") . ""</li>\r\n\t\t<li>Tom Mackenzie</li>\r\n\t\t<li>Robin Wood: """,,STATIC_DISPATCH,,12,<operator>.concat,<operator>.concat,1,,<empty>
52,CALL,1,,"""\r\n<div class=""body_padded"">\r\n\t<h2>About</h2>\r\n\t<p>Damn Vulnerable Web Application (DVWA) is a PHP/MySQL web application that is damn vulnerable. Its main goals are to be an aid for security professionals to test their skills and tools in a legal environment, help web developers better understand the processes of securing web applications and aid teachers/students to teach/learn web application security in a class room environment</p>\r\n\t<p>Pre-August 2020, All material is copyright 2008-2015 RandomStorm & Ryan Dewhurst.</p>\r\n\t<p>Ongoing, All material is copyright Robin Wood and probably Ryan Dewhurst.</p>\r\n\r\n\t<h2>Links</h2>\r\n\t<ul>\r\n\t\t<li>Project Home: "" . dvwaExternalLinkUrlGet(""https://github.com/digininja/DVWA"") . ""</li>\r\n\t\t<li>Bug Tracker: "" . dvwaExternalLinkUrlGet(""https://github.com/digininja/DVWA/issues"") . ""</li>\r\n\t\t<li>Wiki: "" . dvwaExternalLinkUrlGet(""https://github.com/digininja/DVWA/wiki"") . ""</li>\r\n\t</ul>\r\n\r\n\t<h2>Credits</h2>\r\n\t<ul>\r\n\t\t<li>Brooks Garrett: "" . dvwaExternalLinkUrlGet(""http://brooksgarrett.com/"",""www.brooksgarrett.com"") . ""</li>\r\n\t\t<li>Craig</li>\r\n\t\t<li>g0tmi1k: "" . dvwaExternalLinkUrlGet(""https://blog.g0tmi1k.com/"",""g0tmi1k.com"") . ""</li>\r\n\t\t<li>Jamesr: "" . dvwaExternalLinkUrlGet(""https://www.creativenucleus.com/"",""www.creativenucleus.com"") . ""</li>\r\n\t\t<li>Jason Jones</li>\r\n\t\t<li>RandomStorm</li>\r\n\t\t<li>Ryan Dewhurst: "" . dvwaExternalLinkUrlGet(""https://wpscan.com/"",""wpscan.com"") . ""</li>\r\n\t\t<li>Shinkurt: "" . dvwaExternalLinkUrlGet(""http://www.paulosyibelo.com/"",""www.paulosyibelo.com"") . ""</li>\r\n\t\t<li>Tedi Heriyanto: "" . dvwaExternalLinkUrlGet(""http://tedi.heriyanto.net/"",""tedi.heriyanto.net"")",,STATIC_DISPATCH,,12,<operator>.concat,<operator>.concat,1,,<empty>
53,CALL,1,,"""\r\n<div class=""body_padded"">\r\n\t<h2>About</h2>\r\n\t<p>Damn Vulnerable Web Application (DVWA) is a PHP/MySQL web application that is damn vulnerable. Its main goals are to be an aid for security professionals to test their skills and tools in a legal environment, help web developers better understand the processes of securing web applications and aid teachers/students to teach/learn web application security in a class room environment</p>\r\n\t<p>Pre-August 2020, All material is copyright 2008-2015 RandomStorm & Ryan Dewhurst.</p>\r\n\t<p>Ongoing, All material is copyright Robin Wood and probably Ryan Dewhurst.</p>\r\n\r\n\t<h2>Links</h2>\r\n\t<ul>\r\n\t\t<li>Project Home: "" . dvwaExternalLinkUrlGet(""https://github.com/digininja/DVWA"") . ""</li>\r\n\t\t<li>Bug Tracker: "" . dvwaExternalLinkUrlGet(""https://github.com/digininja/DVWA/issues"") . ""</li>\r\n\t\t<li>Wiki: "" . dvwaExternalLinkUrlGet(""https://github.com/digininja/DVWA/wiki"") . ""</li>\r\n\t</ul>\r\n\r\n\t<h2>Credits</h2>\r\n\t<ul>\r\n\t\t<li>Brooks Garrett: "" . dvwaExternalLinkUrlGet(""http://brooksgarrett.com/"",""www.brooksgarrett.com"") . ""</li>\r\n\t\t<li>Craig</li>\r\n\t\t<li>g0tmi1k: "" . dvwaExternalLinkUrlGet(""https://blog.g0tmi1k.com/"",""g0tmi1k.com"") . ""</li>\r\n\t\t<li>Jamesr: "" . dvwaExternalLinkUrlGet(""https://www.creativenucleus.com/"",""www.creativenucleus.com"") . ""</li>\r\n\t\t<li>Jason Jones</li>\r\n\t\t<li>RandomStorm</li>\r\n\t\t<li>Ryan Dewhurst: "" . dvwaExternalLinkUrlGet(""https://wpscan.com/"",""wpscan.com"") . ""</li>\r\n\t\t<li>Shinkurt: "" . dvwaExternalLinkUrlGet(""http://www.paulosyibelo.com/"",""www.paulosyibelo.com"") . ""</li>\r\n\t\t<li>Tedi Heriyanto: """,,STATIC_DISPATCH,,12,<operator>.concat,<operator>.concat,1,,<empty>
54,CALL,1,,"""\r\n<div class=""body_padded"">\r\n\t<h2>About</h2>\r\n\t<p>Damn Vulnerable Web Application (DVWA) is a PHP/MySQL web application that is damn vulnerable. Its main goals are to be an aid for security professionals to test their skills and tools in a legal environment, help web developers better understand the processes of securing web applications and aid teachers/students to teach/learn web application security in a class room environment</p>\r\n\t<p>Pre-August 2020, All material is copyright 2008-2015 RandomStorm & Ryan Dewhurst.</p>\r\n\t<p>Ongoing, All material is copyright Robin Wood and probably Ryan Dewhurst.</p>\r\n\r\n\t<h2>Links</h2>\r\n\t<ul>\r\n\t\t<li>Project Home: "" . dvwaExternalLinkUrlGet(""https://github.com/digininja/DVWA"") . ""</li>\r\n\t\t<li>Bug Tracker: "" . dvwaExternalLinkUrlGet(""https://github.com/digininja/DVWA/issues"") . ""</li>\r\n\t\t<li>Wiki: "" . dvwaExternalLinkUrlGet(""https://github.com/digininja/DVWA/wiki"") . ""</li>\r\n\t</ul>\r\n\r\n\t<h2>Credits</h2>\r\n\t<ul>\r\n\t\t<li>Brooks Garrett: "" . dvwaExternalLinkUrlGet(""http://brooksgarrett.com/"",""www.brooksgarrett.com"") . ""</li>\r\n\t\t<li>Craig</li>\r\n\t\t<li>g0tmi1k: "" . dvwaExternalLinkUrlGet(""https://blog.g0tmi1k.com/"",""g0tmi1k.com"") . ""</li>\r\n\t\t<li>Jamesr: "" . dvwaExternalLinkUrlGet(""https://www.creativenucleus.com/"",""www.creativenucleus.com"") . ""</li>\r\n\t\t<li>Jason Jones</li>\r\n\t\t<li>RandomStorm</li>\r\n\t\t<li>Ryan Dewhurst: "" . dvwaExternalLinkUrlGet(""https://wpscan.com/"",""wpscan.com"") . ""</li>\r\n\t\t<li>Shinkurt: "" . dvwaExternalLinkUrlGet(""http://www.paulosyibelo.com/"",""www.paulosyibelo.com"")",,STATIC_DISPATCH,,12,<operator>.concat,<operator>.concat,1,,<empty>
55,CALL,1,,"""\r\n<div class=""body_padded"">\r\n\t<h2>About</h2>\r\n\t<p>Damn Vulnerable Web Application (DVWA) is a PHP/MySQL web application that is damn vulnerable. Its main goals are to be an aid for security professionals to test their skills and tools in a legal environment, help web developers better understand the processes of securing web applications and aid teachers/students to teach/learn web application security in a class room environment</p>\r\n\t<p>Pre-August 2020, All material is copyright 2008-2015 RandomStorm & Ryan Dewhurst.</p>\r\n\t<p>Ongoing, All material is copyright Robin Wood and probably Ryan Dewhurst.</p>\r\n\r\n\t<h2>Links</h2>\r\n\t<ul>\r\n\t\t<li>Project Home: "" . dvwaExternalLinkUrlGet(""https://github.com/digininja/DVWA"") . ""</li>\r\n\t\t<li>Bug Tracker: "" . dvwaExternalLinkUrlGet(""https://github.com/digininja/DVWA/issues"") . ""</li>\r\n\t\t<li>Wiki: "" . dvwaExternalLinkUrlGet(""https://github.com/digininja/DVWA/wiki"") . ""</li>\r\n\t</ul>\r\n\r\n\t<h2>Credits</h2>\r\n\t<ul>\r\n\t\t<li>Brooks Garrett: "" . dvwaExternalLinkUrlGet(""http://brooksgarrett.com/"",""www.brooksgarrett.com"") . ""</li>\r\n\t\t<li>Craig</li>\r\n\t\t<li>g0tmi1k: "" . dvwaExternalLinkUrlGet(""https://blog.g0tmi1k.com/"",""g0tmi1k.com"") . ""</li>\r\n\t\t<li>Jamesr: "" . dvwaExternalLinkUrlGet(""https://www.creativenucleus.com/"",""www.creativenucleus.com"") . ""</li>\r\n\t\t<li>Jason Jones</li>\r\n\t\t<li>RandomStorm</li>\r\n\t\t<li>Ryan Dewhurst: "" . dvwaExternalLinkUrlGet(""https://wpscan.com/"",""wpscan.com"") . ""</li>\r\n\t\t<li>Shinkurt: """,,STATIC_DISPATCH,,12,<operator>.concat,<operator>.concat,1,,<empty>
56,CALL,1,,"""\r\n<div class=""body_padded"">\r\n\t<h2>About</h2>\r\n\t<p>Damn Vulnerable Web Application (DVWA) is a PHP/MySQL web application that is damn vulnerable. Its main goals are to be an aid for security professionals to test their skills and tools in a legal environment, help web developers better understand the processes of securing web applications and aid teachers/students to teach/learn web application security in a class room environment</p>\r\n\t<p>Pre-August 2020, All material is copyright 2008-2015 RandomStorm & Ryan Dewhurst.</p>\r\n\t<p>Ongoing, All material is copyright Robin Wood and probably Ryan Dewhurst.</p>\r\n\r\n\t<h2>Links</h2>\r\n\t<ul>\r\n\t\t<li>Project Home: "" . dvwaExternalLinkUrlGet(""https://github.com/digininja/DVWA"") . ""</li>\r\n\t\t<li>Bug Tracker: "" . dvwaExternalLinkUrlGet(""https://github.com/digininja/DVWA/issues"") . ""</li>\r\n\t\t<li>Wiki: "" . dvwaExternalLinkUrlGet(""https://github.com/digininja/DVWA/wiki"") . ""</li>\r\n\t</ul>\r\n\r\n\t<h2>Credits</h2>\r\n\t<ul>\r\n\t\t<li>Brooks Garrett: "" . dvwaExternalLinkUrlGet(""http://brooksgarrett.com/"",""www.brooksgarrett.com"") . ""</li>\r\n\t\t<li>Craig</li>\r\n\t\t<li>g0tmi1k: "" . dvwaExternalLinkUrlGet(""https://blog.g0tmi1k.com/"",""g0tmi1k.com"") . ""</li>\r\n\t\t<li>Jamesr: "" . dvwaExternalLinkUrlGet(""https://www.creativenucleus.com/"",""www.creativenucleus.com"") . ""</li>\r\n\t\t<li>Jason Jones</li>\r\n\t\t<li>RandomStorm</li>\r\n\t\t<li>Ryan Dewhurst: "" . dvwaExternalLinkUrlGet(""https://wpscan.com/"",""wpscan.com"")",,STATIC_DISPATCH,,12,<operator>.concat,<operator>.concat,1,,<empty>
