21657,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/fi/index.php,0
21658,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/fi/source/high.php,0
21659,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/fi/source/impossible.php,0
21660,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/fi/source/low.php,0
21661,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/fi/source/medium.php,0
21662,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/javascript/help/help.php,0
21663,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/javascript/index.php,0
21664,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/javascript/source/high.php,0
21665,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/javascript/source/impossible.php,0
21666,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/javascript/source/low.php,0
21667,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/javascript/source/medium.php,0
21668,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/open_redirect/help/help.php,0
21669,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/open_redirect/index.php,0
21670,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/open_redirect/source/high.php,0
21671,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/open_redirect/source/impossible.php,0
21672,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/open_redirect/source/info.php,0
21673,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/open_redirect/source/low.php,0
21674,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/open_redirect/source/medium.php,0
21675,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/sqli/help/help.php,0
21676,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/sqli/index.php,0
21677,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/sqli/session-input.php,0
21678,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/sqli/source/high.php,0
21679,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/sqli/source/impossible.php,0
21680,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/sqli/source/low.php,0
21681,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/sqli/source/medium.php,0
21682,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/sqli/test.php,0
21683,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/sqli_blind/cookie-input.php,0
21684,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/sqli_blind/help/help.php,0
21685,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/sqli_blind/index.php,0
21686,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/sqli_blind/source/high.php,0
21687,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/sqli_blind/source/impossible.php,0
21688,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/sqli_blind/source/low.php,0
21689,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/sqli_blind/source/medium.php,0
21690,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/upload/help/help.php,0
21691,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/upload/index.php,0
21692,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/upload/source/high.php,0
21693,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/upload/source/impossible.php,0
21694,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/upload/source/low.php,0
21695,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/upload/source/medium.php,0
21696,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/view_help.php,0
21697,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/view_source.php,0
21698,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/view_source_all.php,0
21699,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/weak_id/help/help.php,0
21700,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/weak_id/index.php,0
21701,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/weak_id/source/high.php,0
21702,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/weak_id/source/impossible.php,0
21703,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/weak_id/source/low.php,0
21704,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/weak_id/source/medium.php,0
21705,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/xss_d/help/help.php,0
21706,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/xss_d/index.php,0
21707,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/xss_d/source/high.php,0
21708,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/xss_d/source/impossible.php,0
21709,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/xss_d/source/low.php,0
21710,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/xss_d/source/medium.php,0
21711,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/xss_r/help/help.php,0
21712,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/xss_r/index.php,0
21713,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/xss_r/source/high.php,0
21714,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/xss_r/source/impossible.php,0
21715,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/xss_r/source/low.php,0
21716,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/xss_r/source/medium.php,0
21717,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/xss_s/help/help.php,0
21718,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/xss_s/index.php,0
21719,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/xss_s/source/high.php,0
21720,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/xss_s/source/impossible.php,0
21721,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/xss_s/source/low.php,0
21722,FILE,<empty>,,,,/home/kali/Desktop/RA/DVWA/vulnerabilities/xss_s/source/medium.php,0
